Application_ID,Age,Gender,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Annual_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,PAN_Verified,Aadhaar_Verified,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Property_Value,Collateral_Value,Loan_to_Value,Loan_Status
APP100542,25,Male,Single,Diploma,0,Urban,1,Private,0,2,78089,927226,0.0,0,0,0,0.0,1705269.0,586426.0,2065478.0,7.15,1,1,655.0,0,0,No,Yes,Yes,Home,4094692,30,11.61,Yes,5707774.0,5494067.0,74.53,Approved
APP100543,54,Male,Married,Graduate,2,Rural,3,Government,14,25,63959,846405,110097.0,0,0,0,0.0,278096.0,0.0,119799.0,40.82,2,2,656.0,0,0,Yes,Yes,Yes,Personal,495852,3,11.57,No,,,,Approved
APP100544,44,Male,Married,Graduate,0,Rural,3,Government,2,2,65121,790794,0.0,0,0,0,0.0,1056604.0,203009.0,380043.0,25.92,3,2,630.0,0,0,Yes,Yes,Yes,Home,4190291,15,11.61,Yes,7300866.0,6565206.0,63.83,Approved
APP100545,55,Male,Married,Post Graduate,1,Urban,1,Private,3,9,82951,1028074,0.0,0,0,0,0.0,1520021.0,515196.0,1312208.0,0.15,4,2,652.0,0,0,No,Yes,Yes,Education,784587,10,10.82,No,,,,Approved
APP100546,34,Female,Single,Post Graduate,0,Urban,1,Private,1,9,82574,986683,0.0,0,0,0,0.0,1958677.0,3798314.0,887310.0,10.14,4,2,642.0,0,0,Yes,Yes,Yes,Home,2457887,20,12.05,Yes,5358381.0,5063596.0,48.54,Approved
APP100547,33,Male,Married,High School,1,Urban,1,Private,9,12,71983,890143,0.0,1,491308,9970,13.85,711802.0,566029.0,636517.0,41.32,2,2,529.0,1,1,No,Yes,Yes,Vehicle,815944,7,14.68,No,,,,Rejected
APP100548,41,Male,Single,High School,0,Urban,1,Private,0,11,67481,883462,99583.0,1,1369769,13535,20.06,215177.0,118953.0,249743.0,22.18,2,2,640.0,0,0,Yes,Yes,Yes,Medical,667564,5,12.94,No,,,,Approved
APP100549,62,Male,Married,Post Graduate,1,Urban,1,Private,2,22,110761,1394223,0.0,1,4989558,62730,56.64,811455.0,179597.0,976441.0,62.83,4,2,427.0,1,4,Yes,No,Yes,Personal,1971370,3,16.54,No,,,,Rejected
APP100550,29,Female,Single,Diploma,0,Urban,2,Government,0,1,81507,1048651,383308.0,0,0,0,0.0,1223995.0,2205140.0,1406759.0,27.27,5,1,642.0,0,0,Yes,Yes,Yes,Home,2497559,20,13.23,No,,,,Approved
APP100551,51,Male,Divorced,High School,0,Urban,1,Private,12,16,75380,950439,0.0,1,3965349,39197,52.0,811652.0,0.0,935563.0,28.89,1,1,458.0,1,3,Yes,Yes,Yes,Business,2479218,10,13.53,Yes,4676577.0,4192874.0,59.13,Rejected
APP100552,49,Male,Married,Diploma,2,Urban,1,Private,11,11,122983,1570025,0.0,0,0,0,0.0,2148455.0,786768.0,1757320.0,64.03,4,4,637.0,0,0,Yes,Yes,Yes,Medical,589007,5,13.87,No,,,,Approved
APP100553,35,Female,Married,Post Graduate,3,Urban,2,Government,9,12,102387,1236971,0.0,1,1322935,13473,13.16,1994804.0,0.0,1534978.0,98.98784180197511,4,1,675.0,0,0,Yes,Yes,Yes,Vehicle,393072,3,11.24,Yes,788321.0,671702.0,58.52,Approved
APP100554,53,Female,Married,PhD,1,Rural,4,Private,4,12,84613,1125302,0.0,1,4211457,36756,43.44,1016772.0,214435.0,859041.0,35.31,2,2,634.0,0,0,Yes,Yes,Yes,Business,3025568,10,11.57,Yes,5586744.0,5508429.0,54.93,Approved
APP100555,21,Female,Single,Post Graduate,0,Urban,1,Self-Employed,0,0,116047,1479363,0.0,1,7453870,76660,66.06,1186497.0,321808.0,1019922.0,30.49,4,1,558.0,0,2,Yes,Yes,Yes,Home,7269486,15,16.47,Yes,12863476.0,11752922.0,61.85,Rejected
APP100556,36,Male,Married,Diploma,0,Urban,1,Private,7,12,94140,1247292,67135.0,0,0,0,0.0,580340.0,0.0,646636.0,33.51,2,3,680.0,0,0,Yes,Yes,Yes,Education,840700,5,11.1,No,,,,Approved
APP100557,26,Male,Single,Post Graduate,0,Urban,2,Private,2,4,76131,991994,52071.0,2,2078249,22574,29.65,1136105.0,0.0,1023365.0,43.04,1,1,636.0,0,0,Yes,Yes,Yes,Personal,1190954,5,12.18,No,,,,Approved
APP100558,24,Male,Single,Post Graduate,0,Urban,1,Government,1,2,68483,823329,26995.0,0,0,0,0.0,787152.0,0.0,505375.0,26.54,1,2,655.0,0,0,Yes,Yes,Yes,Business,1785889,5,11.8,Yes,3281198.0,3171389.0,56.31,Approved
APP100559,45,Male,Married,Diploma,3,Urban,3,Government,6,16,87432,1125585,55181.0,0,0,0,0.0,467233.0,330453.0,347627.0,16.68,2,2,678.0,0,0,Yes,Yes,Yes,Vehicle,953772,7,10.91,No,,,,Approved
APP100560,43,Male,Married,Post Graduate,1,Urban,2,Private,1,5,70916,902672,0.0,1,3139445,25144,35.46,741932.0,0.0,829297.0,40.38,1,1,608.0,0,0,Yes,Yes,Yes,Home,3968887,20,12.09,Yes,8531826.0,7043667.0,56.35,Approved
APP100561,26,Female,Married,High School,2,Rural,4,Self-Employed,0,0,56863,710748,0.0,1,2123475,23310,40.99,405464.0,158217.0,319088.0,53.5,1,2,634.0,0,0,Yes,Yes,Yes,Medical,480033,3,13.76,Yes,772094.0,735208.0,65.29,Approved
APP100562,34,Male,Married,Graduate,0,Rural,3,Government,2,2,64650,844721,0.0,1,430120,9562,14.79,120538.0,0.0,126710.0,27.64,3,1,664.0,0,0,No,Yes,Yes,Vehicle,267163,5,10.05,Yes,511236.0,421274.0,63.42,Approved
APP100563,43,Female,Married,Diploma,0,Rural,3,Self-Employed,2,3,62478,745249,0.0,1,1167797,11403,18.25,1104872.0,432006.0,928971.0,76.38,2,2,647.0,0,0,Yes,Yes,Yes,Vehicle,658760,5,13.84,Yes,968856.0,846642.0,77.81,Approved
APP100564,33,Male,Married,Graduate,0,Urban,2,Self-Employed,0,4,116234,1535859,0.0,0,0,0,0.0,2692492.0,1276661.0,2714478.0,34.32,4,2,674.0,0,0,Yes,Yes,Yes,Home,7623069,30,11.46,Yes,10157483.0,9235601.0,82.54,Approved
APP100565,31,Female,Married,Graduate,2,Rural,3,Self-Employed,1,1,45036,592526,0.0,0,0,0,0.0,227838.0,53385.0,182682.0,6.86,2,2,687.0,0,0,No,Yes,Yes,Personal,447593,3,10.03,No,,,,Approved
APP100566,39,Female,Married,High School,1,Urban,1,Skilled Labor,4,8,61585,788449,0.0,0,0,0,0.0,604084.0,0.0,271207.0,59.84,2,2,677.0,0,0,No,Yes,Yes,Home,3634106,15,11.12,Yes,4453807.0,3985724.0,91.18,Rejected
APP100567,33,Female,Married,Post Graduate,0,Urban,1,Private,0,0,57245,738165,0.0,1,2462133,24713,43.17,351116.0,36049.0,250386.0,30.73,1,0,600.0,0,0,No,Yes,Yes,Business,2713689,5,12.06,Yes,5072870.0,4081367.0,66.49,Rejected
APP100568,44,Male,Married,High School,1,Urban,1,Skilled Labor,7,16,79013,955080,0.0,3,5202471,54424,68.88,435952.0,0.0,236343.0,90.75,3,3,375.0,1,5,Yes,Yes,Yes,Business,3459723,5,16.12,No,,,,Rejected
APP100569,24,Male,Married,Diploma,1,Rural,3,Private,1,1,71120,877208,0.0,2,3210936,34434,48.42,413444.0,0.0,169780.0,35.12,2,3,605.0,0,1,Yes,Yes,Yes,Personal,489096,3,13.48,No,,,,Approved
APP100570,34,Female,Divorced,Graduate,0,Urban,1,Government,1,7,76431,954803,0.0,2,4261143,45377,59.37,286982.0,,251665.0,52.06,3,2,587.0,0,1,Yes,Yes,Yes,Education,287347,7,14.36,No,,,,Rejected
APP100571,36,Female,Married,Graduate,2,Urban,1,Private,1,5,67905,828547,0.0,1,573181,7223,10.64,982575.0,574806.0,1023037.0,63.29,2,2,606.0,0,1,Yes,Yes,Yes,Education,520718,7,12.0,No,,,,Approved
APP100572,46,Male,Married,Diploma,3,Urban,2,Government,12,13,102665,1368942,0.0,0,0,0,0.0,1620225.0,862659.0,1459957.0,27.69,2,1,656.0,0,0,Yes,Yes,Yes,Business,3019614,5,11.85,Yes,3748533.0,3210964.0,94.04,Approved
APP100573,29,Male,Single,Post Graduate,0,Urban,1,Private,5,5,69680,924996,0.0,0,0,0,0.0,197824.0,198711.0,223056.0,0.0,2,1,668.0,0,0,Yes,No,Yes,Business,3544787,5,10.3,Yes,5439786.0,5340032.0,66.38,Approved
APP100574,34,Male,Single,Graduate,0,Rural,3,Government,2,13,84423,1013368,0.0,1,3234857,32717,38.75,310639.0,231325.0,397639.0,13.28,2,1,619.0,0,0,Yes,Yes,Yes,Business,2750564,10,12.96,Yes,4419641.0,4203015.0,65.44,Approved
APP100575,26,Female,Single,Graduate,0,Rural,3,Government,1,2,56348,727552,78978.0,0,0,0,0.0,1026867.0,0.0,285832.0,36.62,1,2,643.0,0,0,Yes,Yes,Yes,Medical,283871,2,13.49,No,,,,Approved
APP100576,32,Male,Single,Graduate,0,Urban,1,Private,2,2,92072,1231677,0.0,1,4804957,47867,51.99,895699.0,624774.0,1017541.0,19.3,2,1,549.0,0,3,No,Yes,Yes,Vehicle,1095727,7,16.22,Yes,1627564.0,1479384.0,74.07,Rejected
APP100577,27,Male,Married,Graduate,0,Urban,2,Private,0,0,64095,802758,32049.0,0,0,0,0.0,769304.0,0.0,474230.0,5.68,2,2,649.0,0,0,Yes,Yes,Yes,Home,3078784,25,13.66,Yes,4189446.0,3867904.0,79.6,Approved
APP100578,40,Female,Married,High School,0,Urban,1,Self-Employed,0,0,99841,1260753,784940.0,1,1106710,9337,9.35,1158716.0,181030.0,1101219.0,60.87,4,2,638.0,0,0,Yes,Yes,Yes,Vehicle,885215,7,13.75,Yes,1750665.0,1401199.0,63.18,Approved
APP100579,39,Male,Divorced,High School,0,Urban,1,Self-Employed,8,12,75794,944649,0.0,2,2712555,23216,30.63,204886.0,173404.0,229508.0,39.92,2,3,611.0,0,0,No,Yes,Yes,Personal,499840,2,12.66,No,,,,Approved
APP100580,52,Female,Married,Graduate,2,Urban,1,Government,1,1,99451,1244527,89810.0,1,1524222,15209,15.29,960076.0,0.0,429299.0,35.58,2,3,653.0,0,0,Yes,Yes,Yes,Home,4526657,25,11.72,Yes,9866631.0,8023797.0,56.42,Approved
APP100581,40,Female,Married,High School,1,Urban,1,Unemployed,0,4,20899,255678,0.0,2,346482,4289,20.52,154955.0,0.0,75460.0,41.58,2,0,637.0,0,0,Yes,Yes,Yes,Personal,161664,5,12.71,No,,,,Rejected
APP100582,30,Female,Married,No Formal,1,Urban,1,Skilled Labor,0,5,34572,454306,0.0,1,1195279,11810,34.16,424941.0,347016.0,204283.0,63.39,2,1,643.0,0,0,Yes,Yes,Yes,Personal,424235,3,11.74,No,,,,Approved
APP100583,43,Female,Married,Post Graduate,2,Urban,2,Private,0,2,81842,989554,8058.0,1,1739750,18200,22.24,1128858.0,915531.0,868958.0,35.84,5,2,651.0,0,0,Yes,Yes,Yes,Home,3419816,20,10.85,Yes,5540734.0,4940513.0,69.22,Approved
APP100584,43,Male,Married,Graduate,3,Urban,2,Private,1,1,71757,975628,11157.0,1,4554189,66076,92.08,356429.0,105117.0,396343.0,72.15,2,1,459.0,0,4,No,Yes,Yes,Home,4599075,20,15.05,Yes,9808813.0,8489963.0,54.17,Rejected
APP100585,41,Female,Divorced,High School,0,Rural,3,Self-Employed,6,6,80012,1011366,0.0,1,3265408,29461,36.82,419798.0,0.0,344146.0,44.0,2,1,621.0,0,0,Yes,Yes,Yes,Medical,550832,3,13.67,No,,,,Approved
APP100586,27,Female,Single,Post Graduate,0,Urban,1,Private,2,4,83680,1045229,0.0,1,5376839,60952,72.84,246960.0,0.0,229749.0,85.91,2,2,475.0,0,3,Yes,Yes,Yes,Home,2228012,20,15.78,Yes,3464092.0,3309501.0,67.32,Rejected
APP100587,30,Female,Married,No Formal,0,Urban,1,Unemployed,9,9,22193,296966,0.0,0,0,0,0.0,297268.0,102861.0,261102.0,6.67,2,1,652.0,0,0,Yes,Yes,Yes,Business,662029,15,11.54,Yes,958046.0,810694.0,81.66,Rejected
APP100588,48,Male,Married,Post Graduate,2,Rural,3,Self-Employed,5,18,101692,1321686,0.0,1,1876614,16715,16.44,368595.0,37094.0,339924.0,28.89,4,3,685.0,0,0,Yes,Yes,Yes,Home,6853237,20,11.76,Yes,10161006.0,8415533.0,81.44,Approved
APP100589,24,Male,Single,Diploma,0,Rural,4,Private,0,0,44591,568851,0.0,1,2112268,46702,95.0,38371.0,7959.0,72786.0,27.54,2,0,474.0,0,3,No,Yes,Yes,Education,396368,10,14.24,No,,,,Rejected
APP100590,29,Male,Married,Diploma,2,Urban,3,Self-Employed,0,0,42550,541309,0.0,2,2707108,30355,71.34,299625.0,521344.0,348793.0,40.41,2,1,416.0,1,4,Yes,Yes,Yes,Home,2718081,25,16.06,Yes,3857746.0,3499793.0,77.66,Rejected
APP100591,35,Male,Single,Post Graduate,0,Urban,1,Government,7,13,142325,1742908,0.0,1,1176068,11093,7.79,3010271.0,538336.0,2838930.0,0.0,3,5,641.0,0,1,Yes,Yes,Yes,Business,4019933,10,13.46,Yes,5854849.0,5275773.0,76.2,Approved
APP100592,30,Female,Single,Diploma,0,Rural,4,Government,2,2,41147,528437,106912.0,1,1201204,27988,68.02,121133.0,30403.0,82631.0,22.2,2,0,406.0,1,3,Yes,Yes,Yes,Home,1130675,25,15.49,Yes,2254507.0,1937565.0,58.36,Rejected
APP100593,39,Female,Married,Graduate,1,Urban,1,Private,3,7,68479,864408,62493.0,1,1605422,16439,24.01,739282.0,523956.0,,29.31,1,2,613.0,0,0,No,Yes,Yes,Home,4576035,15,13.52,Yes,9846626.0,8372501.0,54.66,Approved
APP100594,34,Male,Single,Graduate,0,Rural,4,Private,0,7,51302,666016,0.0,1,783554,9937,19.37,399513.0,791119.0,328760.0,27.73,2,1,594.0,0,0,Yes,No,Yes,Home,3019107,15,14.18,Yes,4809560.0,4665877.0,64.71,Rejected
APP100595,22,Male,Single,High School,0,Urban,1,Self-Employed,1,1,34710,448570,53220.0,0,0,0,0.0,568991.0,0.0,612998.0,33.74,1,1,631.0,0,0,No,Yes,Yes,Vehicle,483941,5,11.74,Yes,831778.0,756008.0,64.01,Approved
APP100596,40,Male,Married,No Formal,0,Urban,1,Skilled Labor,7,18,48492,617441,77709.0,2,3212924,41953,86.52,185438.0,26407.0,115502.0,31.91,3,1,518.0,0,1,Yes,Yes,Yes,Personal,227926,3,16.83,No,,,,Rejected
APP100597,44,Male,Married,Graduate,2,Urban,1,Government,11,17,108066,1393261,0.0,0,0,0,0.0,1834593.0,0.0,1320805.0,42.51,2,2,651.0,0,0,Yes,Yes,Yes,Education,372866,5,11.72,No,,,,Approved
APP100598,25,Female,Single,No Formal,0,Urban,1,Skilled Labor,2,3,45875,572963,0.0,0,0,0,0.0,132137.0,0.0,159731.0,19.05,2,2,693.0,0,0,Yes,Yes,Yes,Personal,480256,5,11.7,No,,,,Approved
APP100599,31,Male,Single,Graduate,0,Urban,1,Private,1,1,49886,634882,0.0,2,3481418,44814,89.83,227656.0,0.0,184418.0,95.0,2,2,504.0,0,2,Yes,Yes,Yes,Home,2449135,20,14.0,Yes,3510806.0,3312140.0,73.94,Rejected
APP100600,35,Male,Married,Graduate,2,Urban,2,Private,4,8,76583,951540,0.0,0,0,0,85.75949504178716,130481.0,30093.0,119890.0,73.31,2,1,563.0,0,0,No,Yes,Yes,Vehicle,403719,7,14.07,Yes,526649.0,449168.0,89.88,Rejected
APP100601,49,Male,Married,Graduate,3,Urban,2,Self-Employed,7,10,58449,720623,24824.0,1,3208482,37296,63.81,400715.0,0.0,406123.0,30.92,3,1,380.0,1,5,No,Yes,Yes,Personal,789531,2,13.62,No,,,,Rejected
APP100602,53,Male,Married,PhD,3,Urban,2,Government,2,16,113374,1466275,91050.0,2,1922462,15429,13.61,1342164.0,142775.0,1446027.0,20.9,3,3,674.0,0,0,Yes,Yes,Yes,Medical,690149,5,10.82,No,,,,Approved
APP100603,34,Male,Married,Post Graduate,2,Urban,1,Private,7,11,91150,1081758,9401.0,2,4118291,50607,55.52,546225.0,111460.0,640905.0,98.98784180197511,2,2,574.0,0,2,Yes,Yes,Yes,Home,2240852,20,14.85,Yes,4573363.0,4038613.0,55.49,Rejected
APP100604,42,Male,Married,Post Graduate,0,Urban,1,Private,8,8,84733,1056395,0.0,1,3601996,35468,41.86,1271787.0,0.0,944947.0,33.92,4,2,653.0,0,0,No,Yes,Yes,Business,3195360,15,10.76,Yes,4921466.0,4365755.0,73.19,Approved
APP100605,43,Male,Married,Diploma,1,Urban,4,Private,7,20,80721,956408,0.0,0,0,0,0.0,298373.0,267700.0,274151.0,34.48,4,1,668.0,0,0,Yes,Yes,Yes,Business,2566279,10,10.33,Yes,3956145.0,3937574.0,65.17,Approved
APP100606,63,Male,Married,High School,1,Urban,2,Self-Employed,32,35,193776,2302519,37332.0,0,0,0,0.0,666370.0,0.0,371675.0,34.58,2,5,696.0,0,0,Yes,Yes,Yes,Business,5187865,15,10.7,Yes,10508636.0,9096917.0,57.03,Approved
APP100607,23,Male,Single,No Formal,0,Rural,4,Self-Employed,2,2,56748,692078,0.0,2,1035780,22793,40.17,551464.0,161122.0,491150.0,72.34,1,2,539.0,0,2,Yes,Yes,Yes,Business,1401429,15,16.11,Yes,2418038.0,2409030.0,58.17,Rejected
APP100608,42,Male,Married,Graduate,3,Urban,2,Private,0,17,99912,1264157,0.0,1,3735791,36580,36.61,1383631.0,0.0,863993.0,46.69,4,3,645.0,0,0,Yes,Yes,Yes,Home,6874254,20,13.71,Yes,11144928.0,8930150.0,76.98,Approved
APP100609,31,Female,Married,Graduate,2,Rural,3,Self-Employed,6,9,104508,1392430,0.0,1,2265400,22851,21.87,1452777.0,1182381.0,1085996.0,19.26,2,2,640.0,0,0,Yes,Yes,Yes,Personal,854440,5,11.83,No,,,,Approved
APP100610,58,Others,Married,Graduate,2,Urban,2,Government,1,1,87507,1162362,0.0,1,4590293,51938,59.35,955552.0,372176.0,1088671.0,43.03,2,2,389.0,1,5,Yes,Yes,Yes,Home,2949832,15,15.9,Yes,5566160.0,4870942.0,60.56,Rejected
APP100611,41,Female,Married,High School,0,Urban,1,Private,0,12,95656,1295539,0.0,0,0,0,0.0,813504.0,393445.0,312097.0,12.71,4,3,666.0,0,0,Yes,Yes,Yes,Personal,990855,2,11.92,No,,,,Approved
APP100612,43,Male,Single,Graduate,0,Urban,2,Private,11,11,58055,764927,0.0,1,2657667,37880,65.25,522773.0,0.0,641485.0,56.18,3,0,483.0,0,4,Yes,Yes,Yes,Business,2117945,10,15.53,Yes,3795434.0,3302068.0,64.14,Rejected
APP100613,30,Male,Single,Graduate,0,Rural,2,Self-Employed,6,7,51278,689712,0.0,0,0,0,0.0,432875.0,0.0,412934.0,31.78,1,1,661.0,0,0,No,Yes,Yes,Personal,618766,3,10.64,No,,,,Approved
APP100614,31,Male,Single,Diploma,0,Urban,1,Self-Employed,3,7,147653,1799288,0.0,0,0,0,0.0,1152535.0,358107.0,491947.0,24.46,3,3,706.0,0,0,Yes,Yes,Yes,Home,10559234,15,10.37,Yes,20024912.0,19322926.0,54.65,Approved
APP100615,21,Male,Single,Graduate,0,Urban,2,Private,0,0,65794,813783,60046.0,0,0,0,0.0,1176939.0,0.0,893121.0,26.48,1,1,702.0,0,0,No,Yes,Yes,Home,3014663,25,10.03,Yes,3791012.0,3641851.0,82.78,Approved
APP100616,23,Male,Single,Graduate,0,Urban,1,Self-Employed,0,0,49176,638969,29337.0,1,2058296,45143,91.8,190561.0,93770.0,259784.0,62.95,2,2,553.0,0,1,Yes,Yes,Yes,Home,3101837,25,14.83,Yes,5611220.0,4941088.0,62.78,Rejected
APP100617,26,Female,Married,Diploma,1,Urban,1,Private,0,4,89090,1156143,0.0,1,5245047,46524,52.22,417464.0,154731.0,483760.0,47.04,4,2,610.0,0,1,Yes,Yes,Yes,Personal,455839,5,11.79,No,,,,Rejected
APP100618,50,Male,Single,High School,0,Rural,3,Private,4,21,69059,881281,334064.0,3,2387472,26563,38.46,1067139.0,1812307.0,798888.0,35.18,2,2,664.0,0,0,Yes,Yes,Yes,Vehicle,618964,7,11.91,Yes,1031983.0,879000.0,70.42,Approved
APP100619,34,Male,Married,High School,2,Urban,1,Self-Employed,4,10,79908,1047464,0.0,0,0,0,0.0,1696305.0,179198.0,614342.0,37.41,2,2,631.0,0,0,Yes,Yes,Yes,Vehicle,525054,7,13.95,Yes,959554.0,857575.0,61.23,Approved
APP100620,28,Female,Married,Diploma,2,Urban,2,Private,0,0,47935,622861,0.0,1,2381290,28664,59.8,97669.0,21425.0,96702.0,55.31,1,1,484.0,0,3,No,Yes,Yes,Home,2022277,20,16.77,Yes,3633208.0,3051015.0,,Rejected
APP100621,30,Male,Single,PhD,2,Urban,2,Private,8,8,59952,724852,33955.0,0,0,0,0.0,316934.0,0.0,313032.0,25.05,2,2,653.0,0,0,Yes,Yes,Yes,Home,2844277,20,10.13,Yes,5885395.0,4791078.0,59.37,Approved
APP100622,35,Female,Married,High School,2,Rural,3,Private,7,9,61897,801678,0.0,0,0,0,0.0,697583.0,200213.0,322642.0,41.86,3,3,694.0,0,0,Yes,Yes,Yes,Home,3176283,30,10.27,Yes,4834234.0,4306252.0,73.76,Approved
APP100623,41,Male,Married,Graduate,0,Urban,2,Private,3,3,83368,1031365,0.0,1,5193177,54413,65.27,304304.0,0.0,289242.0,49.54,4,3,414.0,1,4,Yes,Yes,Yes,Home,2335473,15,15.45,Yes,3964107.0,3209435.0,72.77,Rejected
APP100624,27,Female,Single,Graduate,0,Urban,1,Private,0,0,94678,1221104,36931.0,0,0,0,0.0,185029.0,0.0,,56.79,3,1,674.0,0,0,Yes,Yes,Yes,Home,6732477,25,11.69,Yes,13817228.0,12760999.0,92.20099012523167,Approved
APP100625,21,Male,Single,Post Graduate,0,Urban,1,Private,0,0,48088,618338,0.0,1,1497387,18154,37.75,686681.0,585393.0,659713.0,40.27,2,2,628.0,0,0,Yes,Yes,Yes,Personal,731658,3,13.14,No,,,,Approved
APP100626,31,Male,Divorced,No Formal,2,Rural,4,Skilled Labor,2,7,35034,421237,0.0,0,0,0,0.0,444866.0,78778.0,311382.0,41.93,2,1,646.0,0,0,Yes,Yes,Yes,Home,2261327,20,12.7,Yes,3734705.0,3119731.0,72.48,Approved
APP100627,53,Male,Widowed,High School,0,Urban,1,Self-Employed,0,1,135358,1776086,0.0,0,0,0,0.0,2412013.0,858538.0,1067364.0,10.91,2,5,713.0,0,0,Yes,Yes,Yes,Business,3980532,10,9.54,Yes,4929792.0,4424775.0,89.96,Approved
APP100628,29,Female,Married,Graduate,1,Urban,1,Government,3,4,55092,688503,448233.0,1,2206888,24755,44.93,280741.0,0.0,282556.0,46.22,2,1,579.0,0,1,Yes,Yes,Yes,Education,390073,5,14.24,No,,,,Rejected
APP100629,29,Male,Married,Graduate,1,Urban,1,Private,0,1,77499,1006925,43225.0,0,0,0,0.0,783047.0,221464.0,388828.0,26.48,3,2,710.0,0,0,Yes,Yes,Yes,Vehicle,770900,7,9.61,Yes,1080258.0,987835.0,78.04,Approved
APP100630,30,Male,Single,High School,0,Urban,2,Private,7,8,60795,808976,35765.0,2,3768178,37800,62.18,233207.0,47384.0,231606.0,46.64,2,2,411.0,1,3,Yes,Yes,Yes,Business,3219736,15,15.62,No,,,,Rejected
APP100631,40,Female,Married,Diploma,0,Urban,1,Self-Employed,1,2,72608,920600,0.0,2,3594201,37560,51.73,931136.0,0.0,435812.0,41.31,2,3,537.0,0,2,Yes,Yes,Yes,Home,2210601,30,14.82,Yes,3148105.0,2885113.0,76.62,Rejected
APP100632,33,Male,Married,High School,1,Urban,1,Private,4,4,92964,1226226,47402.0,0,0,0,0.0,319740.0,0.0,401681.0,40.24,2,3,673.0,0,0,Yes,Yes,Yes,Education,1223086,5,11.07,No,,,,Approved
APP100633,43,Female,Married,High School,0,Rural,2,Self-Employed,2,2,82711,1096514,0.0,0,0,0,0.0,545944.0,0.0,549680.0,40.42,3,2,705.0,0,0,Yes,Yes,Yes,Vehicle,1236025,5,10.11,Yes,2091102.0,1842484.0,67.08,Approved
APP100634,41,Others,Divorced,Post Graduate,1,Urban,2,Self-Employed,0,1,95181,1145295,143886.0,1,1615127,13122,13.79,1814984.0,0.0,1065638.0,0.0,4,1,623.0,0,0,Yes,Yes,Yes,Vehicle,726238,7,12.01,Yes,1071538.0,877715.0,82.74,Approved
APP100635,37,Male,Divorced,Diploma,3,Urban,1,Self-Employed,0,4,85612,1045700,0.0,3,1417896,15038,17.57,978289.0,0.0,929198.0,16.52,2,1,670.0,0,0,Yes,Yes,Yes,Vehicle,670929,7,10.07,Yes,877973.0,786818.0,85.27,Approved
APP100636,35,Male,Married,No Formal,2,Urban,2,Self-Employed,2,6,61117,802336,0.0,1,2555519,31575,51.66,746003.0,524591.0,321498.0,42.56,1,3,508.0,0,4,Yes,Yes,Yes,Business,2022073,10,16.32,Yes,2437866.0,2006438.0,95.0,Rejected
APP100637,51,Male,Single,Post Graduate,0,Urban,1,Private,0,0,90174,1191179,0.0,0,0,0,0.0,1425471.0,0.0,1330870.0,36.81,4,2,670.0,0,0,Yes,Yes,Yes,Education,459985,10,11.01,No,,,,Approved
APP100638,49,Male,Married,No Formal,0,Rural,4,Skilled Labor,2,18,31572,413051,98991.0,1,191507,2134,6.76,297140.0,43339.0,157273.0,0.0,2,1,687.0,0,0,No,Yes,Yes,Vehicle,403718,7,11.64,Yes,558567.0,524176.0,77.02,Approved
APP100639,38,Male,Married,Graduate,3,Urban,1,Private,1,1,86102,1056830,0.0,1,528434,5392,6.26,355298.0,0.0,172501.0,40.76,4,3,689.0,0,0,Yes,Yes,Yes,Vehicle,664549,3,10.57,No,,,,Approved
APP100640,49,Male,Single,Graduate,0,Rural,4,Private,0,25,95475,1172292,0.0,0,0,0,0.0,1131454.0,1779883.0,790436.0,60.74,2,3,699.0,0,0,Yes,Yes,Yes,Education,1137799,5,11.36,No,,,,Approved
APP100641,21,Male,Married,High School,3,Urban,1,Self-Employed,0,0,79635,1014289,0.0,0,0,0,0.0,308357.0,57214.0,364664.0,5.7,3,1,651.0,0,0,Yes,Yes,Yes,Education,739569,5,10.74,No,,,,Approved
APP100642,34,Male,Married,No Formal,3,Rural,4,Self-Employed,2,9,66711,877326,0.0,1,699690,7549,11.32,1249154.0,128606.0,552285.0,98.98784180197511,1,2,633.0,0,0,Yes,Yes,Yes,Home,1914989,25,13.55,Yes,2598903.0,2494449.0,76.77,Approved
APP100643,44,Male,Married,Diploma,1,Urban,1,Private,15,16,69671,917945,0.0,0,0,0,0.0,1194943.0,2018090.0,349674.0,35.78,1,1,643.0,0,0,Yes,Yes,Yes,Vehicle,679136,5,13.6,Yes,952340.0,838859.0,80.96,Approved
APP100644,46,Male,Married,High School,2,Urban,3,Self-Employed,13,18,140953,1771515,0.0,1,4962327,42250,29.97,396657.0,111075.0,300030.0,43.15,5,2,655.0,0,1,Yes,Yes,Yes,Personal,1063699,5,11.24,Yes,1525586.0,1504602.0,70.7,Approved
